,Innings Player,Innings Runs Scored,date_month,Average Runs Last 5 Matches,Average Strike rate Last 5 Matches,boundary_per_ball,Average Innings Minutes Batted 5 match,Average balls faced 5 match,50s or 100s,order,style agg def tail,home away,oppo
1318,JR Hazlewood,0,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1319,JR Hazlewood,0,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1320,JR Hazlewood,0,11,0.0,0.0,0.0,1.8,0.8,0,0.0,0.0,0.0,1.0
1321,JR Hazlewood,0,11,0.0,0.0,0.0,3.6,1.6,0,0.0,0.0,0.0,1.0
1322,JR Hazlewood,0,11,0.0,0.0,0.0,5.4,2.4,0,0.0,0.0,0.0,1.0
1323,JR Hazlewood,0,11,0.0,0.0,0.0,5.4,2.4,0,0.0,0.0,0.0,1.0
1324,JR Hazlewood,0,11,0.0,0.0,0.0,5.4,2.4,0,0.0,0.0,0.0,1.0
1325,JR Hazlewood,0,11,0.0,0.0,0.0,3.6,1.6,0,0.0,0.0,0.0,1.0
1326,JR Hazlewood,0,11,0.0,0.0,0.0,1.8,0.8,0,0.0,0.0,0.0,1.0
1327,JR Hazlewood,0,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1328,JR Hazlewood,0,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1329,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1330,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1331,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1332,JR Hazlewood,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1333,JR Hazlewood,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1334,JR Hazlewood,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1335,JR Hazlewood,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1336,JR Hazlewood,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1337,JR Hazlewood,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1338,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1339,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1340,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1341,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1342,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1343,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1344,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1345,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1346,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1347,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1348,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1349,JR Hazlewood,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1350,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1351,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1352,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1353,JR Hazlewood,0,2,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0.0,1.0
1354,JR Hazlewood,0,2,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,1.0
1355,JR Hazlewood,0,2,0.0,0.0,0.0,0.6,0.0,0,0.0,0.0,0.0,1.0
1356,JR Hazlewood,0,2,0.0,0.0,0.0,0.6,0.0,0,0.0,0.0,0.0,1.0
1357,JR Hazlewood,0,2,0.0,0.0,0.0,0.6,0.0,0,0.0,0.0,0.0,1.0
1358,JR Hazlewood,0,2,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,1.0
1359,JR Hazlewood,5,2,1.0,20.0,0.2,3.4,1.0,0,0.0,0.0,0.0,1.0
1360,JR Hazlewood,5,2,2.0,40.0,0.2,6.4,2.0,0,0.0,0.0,0.0,1.0
1361,JR Hazlewood,5,2,3.0,60.0,0.2,9.6,3.0,0,0.0,0.0,0.0,1.0
1362,JR Hazlewood,0,6,3.0,60.0,0.0,9.6,3.0,0,0.0,0.0,0.0,0.0
1363,JR Hazlewood,0,6,3.0,60.0,0.0,9.6,3.0,0,0.0,0.0,0.0,0.0
1364,JR Hazlewood,0,6,2.0,40.0,0.0,6.4,2.0,0,0.0,0.0,0.0,0.0
1365,JR Hazlewood,11,6,3.2,40.0,0.18181818181818182,6.8,3.2,0,0.0,0.0,0.0,1.0
1366,JR Hazlewood,11,6,4.4,40.0,0.18181818181818182,7.2,4.4,0,0.0,0.0,0.0,1.0
1367,JR Hazlewood,11,6,6.6,60.0,0.18181818181818182,10.8,6.6,0,0.0,0.0,0.0,1.0
1368,JR Hazlewood,0,6,6.6,60.0,0.0,10.8,6.6,0,0.0,0.0,0.0,1.0
1369,JR Hazlewood,0,6,6.6,60.0,0.0,10.8,6.6,0,0.0,0.0,0.0,1.0
1370,JR Hazlewood,0,6,4.4,40.0,0.0,7.2,4.4,0,0.0,0.0,0.0,1.0
1371,JR Hazlewood,0,6,2.2,20.0,0.0,3.6,2.2,0,0.0,0.0,0.0,0.0
1372,JR Hazlewood,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1373,JR Hazlewood,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1374,JR Hazlewood,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1375,JR Hazlewood,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1376,JR Hazlewood,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1377,JR Hazlewood,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1378,JR Hazlewood,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1379,JR Hazlewood,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1380,JR Hazlewood,0,6,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0.0
1381,JR Hazlewood,0,6,0.0,0.0,0.0,0.8,0.0,0,0.0,0.0,0.0,0.0
1382,JR Hazlewood,0,6,0.0,0.0,0.0,1.2,0.0,0,0.0,0.0,0.0,0.0
1383,JR Hazlewood,0,8,0.0,0.0,0.0,1.2,0.0,0,0.0,0.0,0.0,0.0
1384,JR Hazlewood,0,8,0.0,0.0,0.0,1.2,0.0,0,0.0,0.0,0.0,0.0
1385,JR Hazlewood,0,8,0.0,0.0,0.0,0.8,0.0,0,0.0,0.0,0.0,0.0
1386,JR Hazlewood,0,8,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,0.0,0.0
1387,JR Hazlewood,0,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1388,JR Hazlewood,0,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1389,JR Hazlewood,0,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1390,JR Hazlewood,0,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1391,JR Hazlewood,0,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1392,JR Hazlewood,0,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1393,JR Hazlewood,0,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1394,JR Hazlewood,0,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1395,JR Hazlewood,0,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1396,JR Hazlewood,0,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1397,JR Hazlewood,0,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1398,JR Hazlewood,0,1,0.0,0.0,0.0,1.8,0.6,0,0.0,0.0,0.0,0.0
1399,JR Hazlewood,0,1,0.0,0.0,0.0,3.6,1.2,0,0.0,0.0,0.0,0.0
1400,JR Hazlewood,0,1,0.0,0.0,0.0,5.4,1.8,0,0.0,0.0,0.0,0.0
1401,JR Hazlewood,0,1,0.0,0.0,0.0,5.4,1.8,0,0.0,0.0,0.0,0.0
1402,JR Hazlewood,0,1,0.0,0.0,0.0,5.4,1.8,0,0.0,0.0,0.0,0.0
1403,JR Hazlewood,0,1,0.0,0.0,0.0,3.6,1.2,0,0.0,0.0,0.0,0.0
1404,JR Hazlewood,0,1,0.0,0.0,0.0,1.8,0.6,0,0.0,0.0,0.0,0.0
1405,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1406,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1407,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1408,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1409,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1410,JR Hazlewood,0,1,0.0,0.0,0.0,5.2,0.0,0,0.0,0.0,0.0,1.0
1411,JR Hazlewood,0,1,0.0,0.0,0.0,10.4,0.0,0,0.0,0.0,0.0,1.0
1412,JR Hazlewood,0,1,0.0,0.0,0.0,15.6,0.0,0,0.0,0.0,0.0,1.0
1413,JR Hazlewood,4,2,0.8,16.0,0.2,16.6,1.0,0,0.0,0.0,0.0,1.0
1414,JR Hazlewood,4,2,1.6,32.0,0.2,17.6,2.0,0,0.0,0.0,0.0,1.0
1415,JR Hazlewood,4,2,2.4,48.0,0.2,13.4,3.0,0,0.0,0.0,0.0,1.0
1416,JR Hazlewood,0,6,2.4,48.0,0.0,8.2,3.0,0,0.0,0.0,0.0,1.0
1417,JR Hazlewood,0,6,2.4,48.0,0.0,3.0,3.0,0,0.0,0.0,0.0,1.0
1418,JR Hazlewood,0,6,1.6,32.0,0.0,2.0,2.0,0,0.0,0.0,0.0,1.0
1419,JR Hazlewood,0,6,0.8,16.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
1420,JR Hazlewood,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1421,JR Hazlewood,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1422,JR Hazlewood,1,6,0.2,4.0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0
1423,JR Hazlewood,1,6,0.4,8.0,0.0,6.0,2.0,0,0.0,0.0,0.0,1.0
1424,JR Hazlewood,1,6,0.6,12.0,0.0,9.0,3.0,0,0.0,0.0,0.0,1.0
1425,JR Hazlewood,0,1,0.6,12.0,0.0,9.0,3.0,0,0.0,0.0,0.0,1.0
1426,JR Hazlewood,0,1,0.6,12.0,0.0,9.0,3.0,0,0.0,0.0,0.0,1.0
1427,JR Hazlewood,0,1,0.4,8.0,0.0,6.0,2.0,0,0.0,0.0,0.0,1.0
1428,JR Hazlewood,0,1,0.2,4.0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0
1429,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1430,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0
1431,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,0.6,0,0.0,0.0,0.0,1.0
1432,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,1.2,0,0.0,0.0,0.0,1.0
1433,JR Hazlewood,0,1,0.0,0.0,0.0,0.0,1.8,0,0.0,0.0,0.0,1.0
1434,JR Hazlewood,6,11,1.2,17.0,0.14285714285714285,0.0,3.2,0,0.0,0.0,0.0,1.0
1435,JR Hazlewood,6,11,2.4,34.0,0.14285714285714285,0.0,4.6,0,0.0,0.0,0.0,1.0
1436,JR Hazlewood,6,11,3.6,51.0,0.14285714285714285,0.0,5.4,0,0.0,0.0,0.0,1.0
1437,JR Hazlewood,10,11,5.6,66.2,0.07692307692307693,0.0,7.4,0,0.0,0.0,0.0,1.0
1438,JR Hazlewood,10,11,7.6,81.4,0.07692307692307693,0.0,9.4,0,0.0,0.0,0.0,1.0
1439,JR Hazlewood,10,11,8.4,79.6,0.07692307692307693,0.0,10.6,0,0.0,0.0,0.0,1.0
1440,JR Hazlewood,0,11,7.2,62.6,0.0,0.0,9.4,0,0.0,0.0,0.0,1.0
1441,JR Hazlewood,0,11,6.0,45.6,0.0,0.0,8.2,0,0.0,0.0,0.0,1.0
1442,JR Hazlewood,0,11,4.0,30.4,0.0,0.0,5.8,0,0.0,0.0,0.0,1.0
1443,JR Hazlewood,1,1,2.2,25.2,0.0,0.0,3.6,0,0.0,0.0,1.0,1.0
1444,JR Hazlewood,1,1,0.4,20.0,0.0,0.0,1.4,0,0.0,0.0,1.0,1.0
1445,JR Hazlewood,1,1,0.6,30.0,0.0,0.0,1.6,0,0.0,0.0,1.0,1.0
1446,JR Hazlewood,1,2,0.8,35.0,0.0,0.8,2.2,0,0.0,0.0,1.0,1.0
1447,JR Hazlewood,1,2,1.0,40.0,0.0,1.6,2.8,0,0.0,0.0,1.0,1.0
1448,JR Hazlewood,0,3,0.8,30.0,0.0,1.6,2.4,0,0.0,0.0,0.0,1.0
1449,JR Hazlewood,0,3,0.6,20.0,0.0,1.6,2.0,0,0.0,0.0,0.0,1.0
1450,JR Hazlewood,0,3,0.4,10.0,0.0,1.6,1.6,0,0.0,0.0,0.0,1.0
1451,KL Rahul,100,6,33.0,66.0,0.06956521739130435,66.0,50.0,2,2.0,2.0,1.0,0.0
1452,KL Rahul,100,6,33.0,66.0,0.06956521739130435,66.0,50.0,2,2.0,2.0,1.0,0.0
1453,KL Rahul,100,6,33.0,66.0,0.06956521739130435,66.0,50.0,2,2.0,2.0,1.0,0.0
1454,KL Rahul,33,6,33.0,66.0,0.08,66.0,50.0,0,2.0,2.0,1.0,0.0
1455,KL Rahul,33,6,33.0,66.0,0.08,66.0,50.0,0,2.0,2.0,1.0,0.0
1456,KL Rahul,33,6,59.8,74.0,0.08,110.0,76.0,0,2.0,2.0,1.0,0.0
1457,KL Rahul,63,6,52.4,74.8,0.08571428571428572,94.6,67.0,1,2.0,2.0,1.0,0.0
1458,KL Rahul,63,6,45.0,75.6,0.08571428571428572,79.2,58.0,1,2.0,2.0,1.0,0.0
1459,KL Rahul,63,6,51.0,80.4,0.08571428571428572,85.8,62.0,1,2.0,2.0,1.0,0.0
1460,KL Rahul,8,1,46.0,76.0,0.05555555555555555,78.2,55.6,0,2.0,2.0,1.0,1.0
1461,KL Rahul,8,1,41.0,71.6,0.05555555555555555,70.6,49.2,0,2.0,2.0,1.0,1.0
1462,KL Rahul,8,1,30.0,62.4,0.05555555555555555,56.4,38.8,0,2.0,2.0,1.0,1.0
1463,KL Rahul,5,1,18.4,64.4,0.2,38.8,25.8,0,2.0,2.0,0.0,1.0
1464,KL Rahul,5,1,6.8,66.4,0.2,21.2,12.8,0,2.0,2.0,0.0,1.0
1465,KL Rahul,5,1,6.2,77.6,0.2,17.8,10.2,0,2.0,2.0,0.0,1.0
1466,KL Rahul,11,1,6.8,88.8,0.18181818181818182,17.8,8.8,0,2.0,2.0,1.0,1.0
1467,KL Rahul,11,1,7.4,100.0,0.18181818181818182,17.8,7.4,0,2.0,2.0,1.0,1.0
1468,KL Rahul,11,1,8.6,100.0,0.18181818181818182,21.2,8.6,0,2.0,2.0,1.0,1.0
1469,KL Rahul,0,8,7.6,80.0,0.0,19.0,7.6,0,2.0,2.0,0.0,0.0
1470,KL Rahul,0,8,6.6,60.0,0.0,16.8,6.6,0,2.0,2.0,0.0,0.0
1471,KL Rahul,0,8,4.4,40.0,0.0,11.2,4.4,0,2.0,2.0,0.0,0.0
1472,KL Rahul,4,8,3.0,33.2,0.0,5.6,3.4,0,2.0,2.0,0.0,0.0
1473,KL Rahul,4,8,1.6,26.4,0.0,0.0,2.4,0,2.0,2.0,0.0,0.0
1474,KL Rahul,4,8,2.4,39.6,0.0,0.0,3.6,0,2.0,2.0,0.0,0.0
1475,KL Rahul,17,8,5.8,53.6,0.08333333333333333,0.0,8.4,0,2.0,2.0,0.0,0.0
1476,KL Rahul,17,8,9.2,67.6,0.08333333333333333,0.0,13.2,0,2.0,2.0,0.0,0.0
1477,KL Rahul,17,8,11.8,68.4,0.08333333333333333,0.0,16.8,0,2.0,2.0,0.0,0.0
1478,KL Rahul,7,8,12.4,72.6,0.0,0.0,17.2,0,2.0,2.0,0.0,0.0
1479,KL Rahul,7,8,13.0,76.8,0.0,0.0,17.6,0,2.0,2.0,0.0,0.0
1480,KL Rahul,7,8,11.0,80.2,0.0,0.0,14.4,0,2.0,2.0,0.0,0.0
1481,KL Rahul,9,7,9.4,76.2,0.0,0.0,13.2,0,2.0,2.0,0.0,1.0
1482,KL Rahul,9,7,7.8,72.2,0.0,0.0,12.0,0,2.0,2.0,0.0,1.0
1483,KL Rahul,9,7,8.2,64.8,0.0,0.0,14.0,0,2.0,2.0,0.0,1.0
1484,KL Rahul,0,7,6.8,47.4,0.0,0.0,12.8,0,2.0,2.0,0.0,1.0
1485,KL Rahul,0,7,5.4,30.0,0.0,0.0,11.6,0,2.0,2.0,0.0,1.0
1486,KL Rahul,0,7,3.6,20.0,0.0,0.0,8.4,0,2.0,2.0,0.0,1.0
1487,KL Rahul,60,9,13.8,28.0,0.09090909090909091,0.0,18.0,1,2.0,2.0,0.0,0.0
1488,KL Rahul,60,9,24.0,36.0,0.09090909090909091,0.0,27.6,1,2.0,2.0,0.0,0.0
1489,KL Rahul,60,9,36.0,54.0,0.09090909090909091,0.0,40.4,1,2.0,2.0,0.0,0.0
1490,KL Rahul,26,3,41.2,70.6,0.03225806451612903,0.0,46.2,0,2.0,2.0,1.0,1.0
1491,KL Rahul,26,3,46.4,87.2,0.03225806451612903,0.0,52.0,0,2.0,2.0,1.0,1.0
1492,KL Rahul,26,3,39.6,85.8,0.03225806451612903,0.0,45.0,0,2.0,2.0,1.0,1.0
1493,KL Rahul,26,6,32.8,80.0,0.047619047619047616,14.2,40.2,0,2.0,2.0,0.0,1.0
1494,KL Rahul,26,6,26.0,74.2,0.047619047619047616,28.4,35.4,0,2.0,2.0,0.0,1.0
1495,KL Rahul,26,6,26.0,69.8,0.047619047619047616,42.6,37.6,0,2.0,2.0,0.0,1.0
1496,KL Rahul,11,6,23.0,126.4,0.6666666666666666,43.8,32.0,0,2.0,2.0,0.0,1.0
1497,KL Rahul,11,6,20.0,183.0,0.6666666666666666,45.0,26.4,0,2.0,2.0,0.0,1.0
1498,KL Rahul,11,6,17.0,244.0,0.6666666666666666,32.0,18.6,0,2.0,2.0,0.0,1.0
1499,KL Rahul,57,6,23.2,246.4,0.0641025641025641,36.6,25.8,1,2.0,2.0,0.0,0.0
1500,KL Rahul,57,6,29.4,248.8,0.0641025641025641,41.2,33.0,1,2.0,2.0,0.0,0.0
1501,KL Rahul,57,6,38.6,190.2,0.0641025641025641,58.8,48.0,1,2.0,2.0,0.0,0.0
1502,KL Rahul,30,6,42.4,128.2,0.03773584905660377,68.8,58.0,0,2.0,2.0,0.0,0.0
1503,KL Rahul,30,6,46.2,66.2,0.03773584905660377,78.8,68.0,0,2.0,2.0,0.0,0.0
1504,KL Rahul,30,6,40.8,62.8,0.03773584905660377,71.2,63.0,0,2.0,2.0,0.0,0.0
1505,KL Rahul,48,6,39.0,63.2,0.09375,70.6,60.2,0,2.0,2.0,0.0,0.0
1506,KL Rahul,48,6,37.2,63.6,0.09375,70.0,57.4,0,2.0,2.0,0.0,0.0
1507,KL Rahul,48,6,40.8,67.4,0.09375,77.0,59.6,0,2.0,2.0,0.0,0.0
1508,KL Rahul,0,6,34.8,56.2,0.0,67.8,50.8,0,2.0,2.0,0.0,1.0
1509,KL Rahul,0,6,28.8,45.0,0.0,58.6,42.0,0,2.0,2.0,0.0,1.0
1510,KL Rahul,0,6,19.2,30.0,0.0,42.4,31.0,0,2.0,2.0,0.0,1.0
1511,KL Rahul,77,7,25.0,31.6,0.07608695652173914,51.2,36.6,1,2.0,2.0,0.0,0.0
1512,KL Rahul,77,7,30.8,33.2,0.07608695652173914,60.0,42.2,1,2.0,2.0,0.0,0.0
1513,KL Rahul,77,7,46.2,49.8,0.07608695652173914,85.0,58.8,1,2.0,2.0,0.0,0.0
1514,KL Rahul,111,7,68.4,68.6,0.1016949152542373,119.0,80.6,2,2.0,2.0,0.0,0.0
1515,KL Rahul,111,7,90.6,87.4,0.1016949152542373,153.0,102.4,2,2.0,2.0,0.0,0.0
1516,KL Rahul,111,7,97.4,89.6,0.1016949152542373,162.0,107.6,2,2.0,2.0,0.0,0.0
1517,KL Rahul,1,7,82.2,75.8,0.0,138.6,90.6,0,2.0,2.0,0.0,1.0
1518,KL Rahul,1,7,67.0,62.0,0.0,115.2,73.6,0,2.0,2.0,0.0,1.0
1519,KL Rahul,1,7,45.0,46.0,0.0,82.8,51.4,0,2.0,2.0,0.0,1.0
1520,KL Rahul,6,12,24.0,35.2,0.06666666666666667,46.8,30.8,0,2.0,2.0,1.0,0.0
1521,KL Rahul,6,12,3.0,24.4,0.06666666666666667,10.8,10.2,0,2.0,2.0,1.0,0.0
1522,KL Rahul,6,12,4.0,29.6,0.06666666666666667,7.2,11.8,0,2.0,2.0,1.0,0.0
1523,KL Rahul,102,12,24.2,46.4,0.10576923076923077,3.6,31.2,2,2.0,2.0,1.0,0.0
1524,KL Rahul,102,12,44.4,63.2,0.10576923076923077,0.0,50.6,2,2.0,2.0,1.0,0.0
1525,KL Rahul,102,12,63.6,74.8,0.10576923076923077,0.0,68.4,2,2.0,2.0,1.0,0.0
1526,KL Rahul,77,12,77.8,84.0,0.10112359550561797,0.0,83.2,1,2.0,2.0,0.0,0.0
1527,KL Rahul,77,12,92.0,93.2,0.10112359550561797,0.0,98.0,1,2.0,2.0,0.0,0.0
1528,KL Rahul,77,12,87.0,90.8,0.10112359550561797,0.0,95.0,1,2.0,2.0,0.0,0.0
1529,KL Rahul,47,1,76.0,86.6,0.06557377049180328,0.0,86.4,0,2.0,2.0,1.0,1.0
1530,KL Rahul,47,1,65.0,82.4,0.06557377049180328,0.0,77.8,0,2.0,2.0,1.0,1.0
1531,KL Rahul,47,1,59.0,80.6,0.06557377049180328,0.0,72.2,0,2.0,2.0,1.0,1.0
1532,KL Rahul,80,1,59.6,94.0,0.17307692307692307,0.0,64.8,1,2.0,2.0,1.0,1.0
1533,KL Rahul,80,1,60.2,107.4,0.17307692307692307,0.0,57.4,1,2.0,2.0,1.0,1.0
1534,KL Rahul,80,1,66.8,122.6,0.17307692307692307,0.0,55.6,1,2.0,2.0,1.0,1.0
1535,KL Rahul,19,1,61.2,121.2,0.07407407407407407,0.0,48.8,0,2.0,2.0,1.0,1.0
1536,KL Rahul,19,1,55.6,119.8,0.07407407407407407,0.0,42.0,0,2.0,2.0,1.0,1.0
1537,KL Rahul,19,1,43.4,103.2,0.07407407407407407,0.0,37.0,0,2.0,2.0,1.0,1.0
1538,KL Rahul,88,2,45.0,100.0,0.140625,20.4,39.4,1,2.0,2.0,0.0,1.0
1539,KL Rahul,88,2,46.6,96.8,0.140625,40.8,41.8,1,2.0,2.0,0.0,1.0
1540,KL Rahul,88,2,60.4,110.2,0.140625,61.2,49.2,1,2.0,2.0,0.0,1.0
1541,KL Rahul,4,2,57.4,106.2,0.0,64.6,45.4,0,2.0,2.0,0.0,1.0
1542,KL Rahul,4,2,54.4,102.2,0.0,68.0,41.6,0,2.0,2.0,0.0,1.0
1543,KL Rahul,4,2,37.6,84.8,0.0,51.0,30.4,0,2.0,2.0,0.0,1.0
1544,KL Rahul,112,2,42.4,77.2,0.09734513274336283,60.6,40.2,2,2.0,2.0,1.0,1.0
1545,KL Rahul,112,2,47.2,69.6,0.09734513274336283,70.2,50.0,2,2.0,2.0,1.0,1.0
1546,KL Rahul,112,2,68.8,79.4,0.09734513274336283,96.8,71.0,2,2.0,2.0,1.0,1.0
1547,Kuldeep Yadav,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1548,Kuldeep Yadav,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1549,Kuldeep Yadav,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1550,Kuldeep Yadav,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1551,Kuldeep Yadav,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1552,Kuldeep Yadav,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1553,Kuldeep Yadav,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1554,Kuldeep Yadav,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1555,Kuldeep Yadav,0,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1556,Kuldeep Yadav,2,7,0.4,6.6,0.0,0.0,1.2,0,0.0,0.0,0.0,0.0
1557,Kuldeep Yadav,2,7,0.8,13.2,0.0,0.0,2.4,0,0.0,0.0,0.0,0.0
1558,Kuldeep Yadav,2,7,1.2,19.8,0.0,0.0,3.6,0,0.0,0.0,0.0,0.0
1559,Kuldeep Yadav,0,7,1.2,19.8,0.0,0.0,3.6,0,0.0,0.0,0.0,0.0
1560,Kuldeep Yadav,0,7,1.2,19.8,0.0,0.0,3.6,0,0.0,0.0,0.0,0.0
1561,Kuldeep Yadav,0,7,0.8,13.2,0.0,0.0,2.4,0,0.0,0.0,0.0,0.0
1562,Kuldeep Yadav,0,8,0.4,6.6,0.0,0.0,1.2,0,0.0,0.0,0.0,0.0
1563,Kuldeep Yadav,0,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1564,Kuldeep Yadav,0,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1565,Kuldeep Yadav,0,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1566,Kuldeep Yadav,0,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1567,Kuldeep Yadav,0,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1568,Kuldeep Yadav,0,9,0.0,0.0,0.0,0.4,0.0,0,0.0,0.0,1.0,1.0
1569,Kuldeep Yadav,0,9,0.0,0.0,0.0,0.8,0.0,0,0.0,0.0,1.0,1.0
1570,Kuldeep Yadav,0,9,0.0,0.0,0.0,1.2,0.0,0,0.0,0.0,1.0,1.0
